,genes,x_coord,y_coord,x_coord_plot,y_coord_plot,cluster_id
423,AGK,15.98506,3.0098655,15.040114,2.9234781,252
424,AGL,12.093524,2.3476171,12.939945,1.8489282,216
425,AGMAT,6.5539823,14.067815,5.295034,13.797344,65
426,AGMO,7.3293414,16.36858,7.630139,16.482649,82
427,AGO1,2.776141,0.42524126,7.1711235,0.50351536,307
428,AGO2,-4.7894473,-0.6101509,-5.4811945,-1.2832308,178
429,AGO3,5.7009134,6.12968,9.580205,4.461153,308
430,AGO4,3.2116585,0.36442053,7.8879247,-4.714931,309
431,AGPAT1,5.5123205,8.483574,5.2477164,10.498247,14
432,AGPAT2,8.698714,6.5040364,6.5139484,4.0373297,58
433,AGPAT3,-0.69429266,14.194042,1.1754805,13.311037,284
434,AGPAT4,8.370799,13.896639,7.187344,13.327971,310
435,AGPAT5,-0.6847129,14.184709,1.1737667,13.322959,284
436,AGPS,0.6178632,7.4099746,3.4893396,3.7618847,292
437,AGR2,7.66385,-5.323555,6.843601,-4.775897,311
438,AGR3,7.663537,-5.324554,6.843636,-4.7744455,311
439,AGRN,-0.31335482,15.331257,-1.2381293,15.547941,116
440,AGRP,-2.1895525,-0.12579763,-1.4109638,2.819371,7
441,AGT,2.193734,11.772761,-1.4563577,2.2079597,312
442,AGTPBP1,10.842842,10.371474,10.395632,10.399524,313
443,AGTR1,7.5809,12.084098,7.535759,15.005152,314
444,AGTR2,15.6017065,8.990144,15.57866,7.2278223,271
445,AGTRAP,-5.4800677,10.2940645,-1.9787533,11.055674,315
446,AGXT,-2.469929,3.4781308,-4.0133,0.4159768,256
447,AGXT2,-5.3092456,0.011029737,-5.170673,-0.7397822,316
448,AHCTF1,6.9583817,2.0445201,3.3761013,9.443015,317
449,AHCY,0.39510468,5.3455825,-1.406183,5.3252187,134
450,AHCYL1,8.324534,-4.620348,0.9801608,2.394335,318
451,AHCYL2,8.323835,-4.6202135,1.0114206,2.406279,318
452,AHDC1,-0.75985444,12.171144,7.938151,7.056658,249
453,AHI1,9.54407,11.353268,11.370798,11.594678,319
454,AHNAK,9.296822,2.905948,9.539733,5.5417323,320
455,AHNAK2,-1.3391969,11.28508,3.04483,12.40558,321
456,AHR,0.5836126,7.5273542,3.3800335,3.7310562,292
457,AHRR,-0.29356858,15.3484335,-1.2396976,15.558003,116
458,AHSA1,13.049269,5.8188505,11.96075,6.2628713,1
459,AHSG,17.04856,5.9000916,16.485533,5.4726195,13
460,AHSP,13.162042,12.253224,13.575807,13.687274,93
461,AICDA,-6.552707,2.1370413,-5.5571256,3.1591167,302
462,AIDA,14.410704,10.585059,15.442396,8.082451,322
463,AIF1,5.5042543,-6.3748856,4.7230034,-6.3452487,34
464,AIF1L,15.985756,2.830105,14.742575,2.8037834,252
465,AIFM1,1.1810915,8.70028,9.700414,14.881192,323
466,AIFM2,5.52037,8.451702,5.2886744,10.531727,14
467,AIFM3,1.2230741,-1.2350413,1.6769341,-4.7365665,324
468,AIG1,5.1623235,10.263681,7.619371,10.646932,325
469,AIM2,10.411981,5.197753,11.073826,9.971845,262
470,AIMP1,13.968387,3.1477003,13.287868,3.0096266,303
471,AIMP2,0.26680312,9.587173,-1.1109139,13.783865,326
472,AIP,12.571861,1.9607686,7.379085,10.990586,327
473,AIPL1,4.644259,4.7657824,-1.3550625,-3.7969906,328
474,AIRE,-5.78866,7.993441,-5.406094,7.752599,220
475,AJAP1,-3.3783767,8.82712,-5.0390115,11.943872,329
476,AJM1,3.7815404,13.715222,2.3842661,14.23955,330
477,AJUBA,-1.0446192,-3.368154,-4.630233,-2.6294332,289
478,AK1,5.445166,-6.25889,5.0434346,-6.116788,34
479,AK2,5.4928703,8.508339,5.233777,10.496746,14
480,AK3,9.527643,11.339172,11.318612,11.539201,319
481,AK4,-3.400571,-2.88613,-2.7073493,-2.9772449,304
482,AK5,10.598624,9.502885,8.28668,14.389858,83
483,AK6,3.5969737,4.866417,1.5066762,5.8374043,331
484,AK7,-5.1348224,7.488766,-4.8649487,8.436137,244
485,AK8,13.656463,13.826093,11.930829,12.903205,332
486,AK9,10.847984,15.461452,10.77517,15.0113735,64
487,AKAIN1,2.8101926,13.150027,2.2107997,15.171321,333
488,AKAP1,-0.68318594,4.5956917,2.1094308,4.3679657,125
489,AKAP10,12.831034,-3.5740528,11.050359,-2.6110015,115
490,AKAP11,0.22511603,11.940508,-0.06509553,11.59879,334
491,AKAP12,2.3560586,-1.7280375,2.076899,-1.408717,335
492,AKAP13,8.507015,7.7394886,7.8846464,9.476591,336
493,AKAP14,-6.9435854,5.3438883,-7.0814233,3.9676397,287
494,AKAP17A,6.124477,-2.6962795,8.582928,-2.6709678,337
495,AKAP3,10.927287,5.030968,11.348016,4.65922,338
496,AKAP4,9.434031,14.433329,9.359589,14.07102,179
497,AKAP5,5.18986,1.3840917,8.981164,2.5980234,339
498,AKAP6,12.377294,11.376668,14.866477,11.863162,39
499,AKAP7,11.629357,6.5029845,8.668732,8.665624,47
500,AKAP8,7.5700407,12.098743,7.538808,15.005491,314
501,AKAP8L,11.985243,11.142236,14.1150465,12.148198,340
502,AKAP9,4.816874,14.12407,7.052037,12.6156025,341
503,AKIP1,3.8068461,0.021661641,5.459708,-0.08581973,342
504,AKIRIN1,2.8578258,8.113421,1.5576109,9.22459,343
505,AKIRIN2,9.949184,3.7938814,8.420623,3.2873492,344
506,AKNA,2.239686,-0.2275827,8.872241,4.616998,345
507,AKNAD1,10.570515,-0.2685627,11.226585,1.4961988,346
508,AKR1A1,-5.37872,0.31056666,-5.1327524,-0.64753556,218
509,AKR1B1,-3.2765632,11.416957,-3.06072,10.501419,243
510,AKR1B10,-2.1576636,3.8255394,3.3999546,8.383131,347
511,AKR1B15,6.3201976,10.656674,8.103505,7.2349424,348
512,AKR1C2,14.966243,9.57826,14.926599,8.622261,349
513,AKR1C3,7.8874855,-1.13653,7.921536,-4.3727155,350
514,AKR1C4,10.548265,11.935908,9.79395,11.581052,273
515,AKR1D1,-0.43523982,-0.25978133,8.635451,4.072211,351
516,AKR1E2,0.19848925,0.62449914,-3.785209,5.6489105,352
517,AKR7A2,-2.9730415,-1.1269187,1.1014771,-1.9306892,282
518,AKR7A3,-0.2981891,-0.686901,-0.24597973,-3.5000746,353
519,AKT1,8.735995,10.501934,10.465342,11.59189,122
520,AKT1S1,7.669614,14.656805,7.5519204,14.280248,157
521,AKT2,4.6036263,-1.6158347,5.8568287,5.4699697,354
522,AKT3,10.855793,10.365029,10.400215,10.389468,313
523,AKTIP,8.90837,-4.4751725,5.664741,-1.7288522,355
524,ALAD,-2.5965023,8.102741,5.915546,3.4459715,356
525,ALAS1,0.24652357,8.844583,-1.5418034,8.272936,357
526,ALAS2,1.5309247,14.376768,-1.623565,12.071464,358
527,ALB,4.3690505,12.533895,5.0957494,15.577133,359
528,ALCAM,-2.3262072,-4.566234,-2.8403976,-4.338325,360
529,ALDH16A1,14.959466,9.694218,15.012858,8.7213745,361
530,ALDH18A1,0.38761663,5.379497,-1.4313735,5.2395654,134
531,ALDH1A1,4.0157585,-1.5096977,3.033098,5.3597875,362
532,ALDH1A2,10.747642,-2.1442695,12.491325,-2.1174526,208
533,ALDH1A3,3.3900948,14.579128,0.76950115,15.134479,363
534,ALDH1B1,1.984248,-4.7084236,-1.2608076,-5.3561115,364
535,ALDH1L1,1.8141791,-0.9516622,0.1670674,-1.6978192,365
536,ALDH1L2,15.806167,3.0153582,14.956297,2.647334,252
537,ALDH2,13.922276,7.621227,13.299055,7.690548,246
538,ALDH3A1,-1.8716778,1.770826,-2.4088006,3.126431,263
539,ALDH3A2,6.6379037,16.896652,6.541713,16.472084,139
540,ALDH3B1,6.703553,-5.1428947,9.025843,-2.8715205,366
541,ALDH3B2,-3.8818705,3.3798316,-3.617115,4.980232,367
542,ALDH4A1,5.9918,3.9847763,2.599759,-1.172962,368
543,ALDH5A1,-1.4248527,-2.253077,-3.303397,-1.3466222,369
544,ALDH6A1,-1.3765218,4.7739153,3.3405297,4.0839186,370
545,ALDH7A1,-3.5963736,1.6972365,-3.5357592,1.5911568,269
546,ALDH8A1,-6.663877,2.2345533,-5.52982,3.1936617,302
547,ALDH9A1,9.25665,12.783661,8.229891,12.457094,51
548,ALDOA,2.4186788,0.953484,3.6781588,0.34901047,371
549,ALDOB,7.56196,8.51234,9.262918,1.9425769,372
550,ALDOC,7.0029893,-3.0435581,7.0031247,-1.64669,76
551,ALG1,4.6283584,13.096043,4.6057076,4.7788534,373
552,ALG10,10.761515,1.1387153,7.873063,6.771432,84
553,ALG10B,10.82853,8.902473,7.8510365,7.6445594,374
554,ALG11,10.398634,7.3509116,10.475427,4.804624,375
555,ALG12,5.37303,11.103762,-0.01413078,2.6525893,376
556,ALG13,3.6494384,4.753596,1.5157845,5.845077,331
557,ALG14,3.6539736,4.7162166,1.512762,5.8428216,331
558,ALG2,4.628222,13.095684,4.6057105,4.779619,373
559,ALG3,5.3932,11.093728,-0.013996904,2.6528084,376
560,ALG5,10.761737,1.1382135,7.8734584,6.770833,84
561,ALG6,10.756437,1.1462066,7.8670063,6.7768636,84
562,ALG8,10.760261,1.1397966,7.8726983,6.771831,84
563,ALG9,10.82752,8.904751,7.860365,7.637531,374
564,ALK,-2.8982465,10.826247,-1.8654149,8.967493,95
565,ALKAL1,-0.8558559,11.112229,1.0971587,10.103451,377
566,ALKAL2,-1.9655645,9.208186,-3.2210414,6.026483,222
567,ALKBH1,-1.3801968,-2.2255273,-3.164496,-1.2471095,369
568,ALKBH2,5.9010086,13.866105,5.4865394,14.204095,378
569,ALKBH3,9.023309,-2.6679468,10.756159,-0.7412348,124
570,ALKBH4,-2.6584704,-2.8438852,-3.465652,-3.1567984,379
571,ALKBH5,4.576148,10.504604,5.850301,1.771451,380
572,ALKBH6,-1.7809952,15.579449,-1.6556278,13.465828,78
573,ALKBH7,0.32952043,12.001853,0.030031731,11.714679,334
574,ALKBH8,-2.884259,7.3807845,-2.76932,1.4074584,381
575,ALLC,8.001614,-0.43074772,3.127102,4.492758,382
576,ALMS1,0.734765,-2.4882648,2.629589,-5.2785397,383
577,ALOX12,-5.844965,7.8713818,-5.4783683,7.500864,220
578,ALOX12B,2.5426009,16.497274,1.6171699,16.230446,384
579,ALOX15,-5.106813,3.1285777,-4.4952245,4.237183,234
580,ALOX15B,7.7640834,-3.6251535,8.58554,-5.1801066,166
581,ALOX5,3.7314906,8.061641,4.5751867,8.639094,184
582,ALOX5AP,14.984425,7.331508,16.192007,9.155066,294
583,ALOXE3,7.7943697,0.48167282,8.663498,4.905865,385
584,ALPG,6.962618,9.67704,2.6592798,11.136627,162
585,ALPI,-0.3301155,3.9097106,0.9910198,1.1778972,264
586,ALPK1,-3.139338,5.902565,-0.81456035,-0.017121246,386
587,ALPK2,8.146708,10.072496,3.2082262,12.766136,387
588,ALPK3,5.014129,-1.0820342,8.596064,-1.6969941,281
589,ALPL,2.6962392,14.610501,3.053105,16.192068,90
590,ALPP,5.6664314,-2.1921723,6.5328836,-3.1853812,138
591,ALS2,-4.902457,9.511028,-3.1775713,7.8902125,111
592,ALS2CL,-3.6198344,1.750714,-3.5590546,1.6160314,269
593,ALX1,4.3721123,-6.806907,2.2816088,-1.7332412,388
594,ALX3,4.010473,-2.2553825,7.892125,1.419686,212
595,ALX4,-6.5138106,2.1264508,-5.5636516,3.1539068,302
596,ALYREF,3.7835314,5.756617,5.675988,8.493922,389
597,AMACR,3.7347364,10.33202,3.3298242,13.980419,390
598,AMBN,-1.0561229,-5.3935485,0.49554488,-4.7765455,67
599,AMBP,2.1821957,-0.80977863,2.111959,-3.7495143,391
600,AMBRA1,-1.2064632,0.4025663,0.65046996,-3.0556173,392
601,AMD1,0.5077865,5.3119707,-1.4811733,5.324073,134
602,AMDHD1,6.7585382,2.4724104,7.2513657,6.7783237,393
603,AMDHD2,8.606801,-1.2822831,5.3490987,7.2167063,394
604,AMELX,0.19835696,0.6229938,-3.7608624,5.663216,352
605,AMELY,6.9040036,1.4670346,10.451499,-0.11514504,55
606,AMER1,-1.7847666,5.6669316,-0.5903761,8.168908,150
607,AMER2,-1.2312387,-0.5159352,0.53588754,-0.72229874,20
608,AMER3,6.1480794,-4.1764054,5.5648465,3.4886127,261
609,AMFR,-2.9658844,-1.1316957,1.1000358,-1.9357982,282
610,AMH,-0.12169706,11.041665,-3.3428,14.531921,395
611,AMHR2,2.378357,-5.839591,1.7211975,-6.553603,199
612,AMIGO1,6.6255755,-2.9219592,11.539578,6.8971534,396
613,AMIGO2,-2.2186809,0.8352754,-1.078141,1.033754,177
614,AMIGO3,6.750326,13.9322815,4.952396,13.720499,65
615,AMMECR1,13.384734,0.13557725,13.20183,0.27450603,19
616,AMMECR1L,9.310312,12.769541,8.142002,12.537814,51
617,AMN,-2.6069858,14.373603,-0.81048,12.778415,397
618,AMN1,2.3640149,2.7098634,5.567385,0.78676814,398
619,AMOT,-3.8822918,3.3819282,-3.6198146,4.9773173,367
620,AMOTL1,-5.1308875,2.877806,-4.4399953,4.2724442,234
621,AMOTL2,2.010357,3.0046246,1.1683409,3.1880083,399
622,AMPD1,5.4763165,-6.330127,4.9593344,-6.1165295,34
623,AMPD2,15.523505,1.5826117,16.126743,1.5793071,59
624,AMPD3,2.479136,16.572144,1.6129621,16.23352,384
625,AMPH,-5.0604944,0.03462815,-5.0883837,-1.0014136,400
626,AMT,-1.8717909,10.790066,-2.4775307,7.62737,401
627,AMTN,10.415643,5.2140684,11.071006,9.968279,262
628,AMY2A,4.095095,11.058299,4.9321027,8.254085,402
629,AMZ1,-7.0116763,3.275262,-6.3932915,2.3183992,290
630,AMZ2,9.437817,11.646485,11.459076,11.729334,403
631,ANAPC1,10.191376,6.044991,9.452339,6.4725566,21
632,ANAPC10,10.327709,3.6249201,8.353462,2.9549496,404
633,ANAPC11,6.1383023,10.387714,8.355232,10.514041,405
634,ANAPC13,1.1992879,2.248455,-0.14335144,12.933174,406
635,ANAPC15,1.192813,2.242054,-0.111689374,12.910576,406
636,ANAPC16,15.622765,3.225967,14.921141,3.0965772,252
637,ANAPC2,6.138079,10.38703,8.353368,10.507886,405
638,ANAPC4,6.879464,7.6185083,9.454441,7.856959,407
639,ANAPC5,10.319913,3.6342328,8.363268,2.9540231,404
640,ANAPC7,-2.6150703,5.928508,-2.0928588,4.803486,408
641,ANG,1.1371005,-3.31678,2.779939,-2.2975805,49
642,ANGEL1,13.191218,5.410289,12.409477,6.018484,137
643,ANGEL2,0.49897394,1.1103386,0.5008439,4.6095066,409
644,ANGPT1,13.9744625,3.1489367,13.262953,3.0480013,303
645,ANGPT2,4.9174743,12.212824,7.17808,10.368715,142
646,ANGPT4,7.003639,11.271198,6.8319674,11.471496,410
647,ANGPTL1,12.203406,-3.4385452,11.604991,-3.9270403,36
648,ANGPTL2,10.349598,15.105753,11.490471,15.080085,411
649,ANGPTL3,15.615546,5.282978,15.783648,5.029615,412
650,ANGPTL4,13.218349,13.587541,11.84343,13.453377,73
651,ANGPTL5,14.953654,7.322938,16.241526,9.201089,294
652,ANGPTL6,1.5287148,0.5517077,-1.0603933,0.62313133,413
653,ANGPTL7,1.0435985,9.649168,3.6995356,11.895593,154
654,ANGPTL8,-1.0486121,-5.464535,0.5099601,-4.773882,67
655,ANHX,1.408386,12.094034,-0.6461925,9.982089,414
656,ANK1,-0.7714061,8.045566,1.6125515,2.2824066,415
657,ANK2,-0.6944678,14.196776,1.177333,13.315075,284
658,ANK3,0.67081374,12.01781,0.5831117,12.076668,416
659,ANKAR,0.54737616,13.376713,0.2775104,13.175611,81
660,ANKDD1A,0.01970192,0.76811653,0.04650808,-1.8244998,417
661,ANKDD1B,13.193543,12.258202,13.707081,13.700332,93
662,ANKEF1,-0.35029644,3.9265482,0.9868898,1.1674126,264
663,ANKFN1,6.7133555,13.956071,4.9947677,13.746926,65
664,ANKFY1,6.187429,8.24313,6.440731,4.61731,418
665,ANKH,-6.901751,3.1806376,-6.4205837,2.2798889,290
666,ANKHD1,-4.9144473,9.475507,-3.2021909,7.838867,111
667,ANKIB1,14.110659,2.7068286,13.521761,3.3732133,419
668,ANKK1,8.330292,13.9333725,7.255163,13.306402,310
669,ANKLE1,-5.1259484,9.293825,4.389867,3.8240652,420
670,ANKLE2,10.397858,7.3515263,10.510861,4.84554,375
671,ANKMY1,-3.8008351,12.978333,-3.0137005,11.774116,88
672,ANKMY2,13.830749,3.1980996,13.276266,3.0171273,303
673,ANKRA2,13.947712,3.1681094,13.280488,3.0217288,303
674,ANKRD1,12.130532,-2.1930141,13.528853,-2.3848038,43
675,ANKRD10,-2.9977882,7.9203544,2.3171444,11.736541,219
676,ANKRD11,4.8780017,3.9620075,0.6851925,9.102948,421
677,ANKRD12,-2.9736824,-1.128604,1.1008202,-1.9306291,282
678,ANKRD13A,10.130582,10.631779,6.4977994,7.3790765,200
679,ANKRD13B,7.012846,-3.0430534,7.039993,-1.6678424,76
680,ANKRD13C,6.430101,9.126813,7.29975,3.7206154,422
681,ANKRD13D,-1.4305092,9.916696,-3.071013,8.816155,173
682,ANKRD16,-7.007721,4.91338,-7.1382937,3.6420443,113
683,ANKRD17,5.5020885,-1.6646647,4.519457,-1.5850726,423
684,ANKRD18A,15.494157,5.291039,15.718393,4.844217,412
685,ANKRD18B,6.7030725,-5.1414185,9.029817,-2.8690734,366
686,ANKRD2,-5.94569,7.8254137,-5.5853233,7.567833,220
687,ANKRD22,15.549422,1.0509189,16.039356,1.0054973,424
688,ANKRD23,5.5366955,-6.349214,4.889287,-6.1846533,34
689,ANKRD24,-2.1847713,-0.12874049,-1.4083583,2.8117304,7
690,ANKRD26,2.3771236,10.73431,1.2460222,9.585968,53
691,ANKRD27,9.36075,0.23965316,7.9541354,6.1748505,425
692,ANKRD28,15.920706,10.830081,14.310209,9.95188,3
693,ANKRD29,-1.713068,5.9784713,-1.965103,4.1899123,426
694,ANKRD30A,12.8572445,8.95645,12.272747,9.365817,257
695,ANKRD30B,16.199575,8.205108,14.937488,6.6758275,296
696,ANKRD30BL,5.497855,-3.5539284,3.6398044,-6.011557,427
697,ANKRD31,13.173155,4.703123,4.4314976,0.7016259,428
698,ANKRD33,-1.6906399,6.5839157,-4.4216585,5.300574,429
699,ANKRD33B,0.7070072,11.994301,0.6217752,12.005398,416
700,ANKRD34A,8.702436,9.569092,6.473123,11.0040045,430
701,ANKRD34B,10.034706,7.212426,12.39605,10.604778,431
702,ANKRD34C,6.719555,13.9551525,4.9866652,13.742715,65
703,ANKRD35,8.372228,-0.96681404,5.974805,-3.3392785,432
704,ANKRD36,6.39044,-0.05496747,6.08115,0.62062925,226
705,ANKRD36B,7.4144206,-3.4381726,9.910028,-2.334141,433
706,ANKRD36C,1.3582398,3.1414716,5.6115375,-0.38698247,434
707,ANKRD37,3.8159568,11.831506,5.71574,15.789975,435
708,ANKRD39,0.4668073,0.033592667,0.56974375,0.7889039,436
709,ANKRD40,7.7373395,6.9832683,11.037282,2.9608767,437
710,ANKRD40CL,4.353591,-4.0773816,4.7882133,-2.7133408,438
711,ANKRD42,1.0108379,12.690591,6.6204996,2.9701173,439
712,ANKRD44,9.56602,11.402367,11.3349695,11.562634,319
713,ANKRD45,15.060741,8.827285,14.445868,8.3264885,31
714,ANKRD46,11.747174,7.4385376,10.0957365,6.3408656,440
715,ANKRD49,2.3364716,10.065852,6.0606194,10.729142,236
716,ANKRD50,6.5025673,3.5430887,11.055744,0.52251977,441
717,ANKRD52,5.237301,3.8950055,4.4910145,1.6458886,442
718,ANKRD53,0.1643616,1.1482178,2.9688094,5.273566,443
719,ANKRD54,1.6894972,-3.6731758,3.5796132,-6.9065413,444
720,ANKRD55,-1.1416502,-5.3265777,0.48032808,-4.764999,67
721,ANKRD6,-3.1396997,5.894253,-0.81128645,-0.018824907,386
722,ANKRD60,7.6432652,-2.7664716,8.484251,-0.8466103,445
723,ANKRD61,-5.110748,7.491052,-4.864357,8.438448,244
724,ANKRD62,6.538133,14.18515,5.2743287,13.700968,65
725,ANKRD63,0.7403892,3.2910535,12.068372,1.146804,446
726,ANKRD65,-0.22791359,15.372623,-1.2342495,15.553683,116
727,ANKRD66,7.8071456,-3.6102738,8.6736145,-5.130419,166
728,ANKRD7,-1.7165319,5.975192,-1.9749084,4.192199,426
729,ANKRD9,2.6987393,14.620967,3.062627,16.178766,90
730,ANKS1A,0.42656446,6.5533705,-3.7583232,3.7598386,447
731,ANKS1B,10.889767,13.299895,10.1899,12.937129,448
732,ANKS3,2.149296,11.168704,-1.8027202,3.8055794,56
733,ANKS4B,11.278968,-4.352263,10.682404,-3.4195807,94
734,ANKS6,-5.181905,-2.4227452,-2.2371092,-1.0171754,449
735,ANKUB1,7.646894,-2.7692518,8.476209,-0.88583916,445
736,ANKZF1,-2.124295,6.4505024,-1.3966628,1.5491748,450
737,ANLN,8.301484,6.8477616,0.088469066,1.0914747,451
738,ANO1,1.6199143,1.5134922,0.8094414,-0.0041085975,295
739,ANO10,7.352023,16.463696,7.6093683,16.338175,82
740,ANO2,4.4974484,6.881032,3.1669996,7.057924,86
741,ANO3,11.427297,-3.1196685,11.677021,-2.766934,255
742,ANO4,7.510829,16.219368,7.6579857,16.461943,82
743,ANO5,12.366989,11.418521,14.874462,11.849252,39
744,ANO6,15.768709,2.9778671,15.038615,2.8397012,252
745,ANO7,1.55504,14.3617525,-1.629135,12.070874,358
746,ANO8,7.261647,16.329845,7.5683165,16.63536,82
747,ANO9,-5.34377,11.78247,-4.8721113,11.496395,102
748,ANOS1,8.359748,13.9384575,7.260499,13.274867,310
749,ANP32A,2.3149629,1.0626113,0.52127135,-6.3889556,452
750,ANP32B,-0.96194446,-5.387597,0.7056905,-5.0087485,67
751,ANP32D,13.714968,13.882601,11.934525,12.910075,332
752,ANP32E,4.778558,-3.4237697,-0.5082602,-1.8911262,453
753,ANPEP,-1.908459,8.191614,-2.7953591,8.762365,454
754,ANTKMT,15.299111,3.136889,14.3218155,2.355714,4
755,ANTXR1,13.470904,-1.4255933,14.905131,-0.89058304,455
756,ANTXR2,15.03971,7.2446804,16.27487,9.244351,294
757,ANTXRL,2.812184,-2.2745724,2.8215978,-3.2286649,98
758,ANXA1,8.401273,12.977648,9.953787,9.539668,456
759,ANXA10,7.894632,-1.1216915,7.917378,-4.3663516,350
760,ANXA11,10.46627,6.932536,8.708599,7.2722516,50
761,ANXA13,0.66075534,11.991965,0.62575895,12.006091,416
762,ANXA2,-5.1248302,7.489456,-4.9030857,8.397744,244
763,ANXA2R,6.21987,8.266154,6.388688,4.546278,418
764,ANXA3,14.464056,10.774718,14.9676695,7.9793983,35
765,ANXA4,-4.4605517,10.709806,-5.884368,10.253786,221
766,ANXA5,3.1717227,15.591332,3.677638,16.12092,457
767,ANXA6,-5.0776715,7.5262804,-4.8783197,8.408601,244
768,ANXA7,-0.26903558,-2.4492967,-1.7001787,-1.9805065,52
769,ANXA8,4.3598213,9.194899,1.8465972,8.225554,187
770,ANXA8L1,4.3161774,9.239146,1.8456105,8.221724,187
771,ANXA9,0.6137818,-3.6465704,3.4770696,5.0160785,458
772,AOAH,13.165773,12.252877,13.50039,13.667007,93
773,AOC1,-3.9295886,12.858403,-2.9842021,11.809327,88
774,AOC2,-2.9537601,4.9988394,-2.0620055,6.3242793,459
775,AOC3,-1.2071462,-2.3026705,-3.0920095,-1.1007351,369
776,AOPEP,13.376722,0.9138508,12.565587,-0.18617223,6
777,AOX1,-2.0084956,11.809054,-0.86796117,11.16553,2
778,AP1AR,11.854872,8.730054,17.221218,8.469217,460
779,AP1B1,13.49736,2.8886535,13.378104,2.641497,461
780,AP1G1,11.91199,-4.990031,3.5677216,3.9140778,462
781,AP1G2,5.7679434,1.7034231,5.2216363,0.34345776,123
782,AP1M1,11.912001,-4.989722,3.5674875,3.9145133,462
783,AP1M2,10.608231,9.517062,8.281172,14.391305,83
784,AP1S1,2.296404,-5.8229623,1.8995153,-6.7477827,199
785,AP1S2,10.882991,8.45625,6.0564237,11.560813,463
786,AP1S3,15.716825,4.584174,14.356405,5.0050383,80
787,AP2A1,2.314283,1.7953964,6.9805303,-0.2770265,464
788,AP2A2,0.18899307,12.890923,4.451546,9.960768,10
789,AP2B1,2.3147154,1.7953713,6.9539976,-0.2710503,464
790,AP2M1,2.6958048,7.104737,5.1541305,-1.1157502,465
791,AP2S1,2.689554,7.1034975,5.1581454,-1.1323822,465
792,AP3B1,9.89926,3.0557954,7.187227,1.5780306,466
793,AP3B2,-3.0001311,7.9189463,2.3014119,11.750192,219
794,AP3D1,2.9806933,10.853291,5.3199553,7.598518,467
795,AP3M1,1.2736542,5.612117,-1.5867001,8.076355,300
796,AP3M2,-1.6727072,3.510067,-3.3328292,3.1826165,468
797,AP3S1,5.432463,-6.257344,5.0349526,-6.1173487,34
798,AP3S2,13.405929,-1.517561,14.83691,-0.95029455,455
799,AP4B1,11.43828,1.2530218,11.473385,-0.2717903,60
800,AP4E1,15.921482,3.0829387,14.865472,2.7950168,252
801,AP4M1,-1.2554022,2.790787,-2.814015,3.98242,469
802,AP4S1,16.631687,5.8168483,15.361544,4.7980137,103
803,AP5B1,5.0310287,0.82862854,2.1114328,0.928451,470
804,AP5M1,15.684002,4.5668936,14.282428,4.966427,80
805,AP5S1,-6.4762173,4.7529387,-7.673794,3.9634328,44
806,AP5Z1,2.449473,-3.1743193,0.73598015,-4.0033746,471
807,APAF1,6.4324427,3.7409363,7.67255,1.0083811,472
808,APBA1,-1.4142874,8.929238,6.3199525,2.464546,473
809,APBA2,-3.3936214,-2.8879087,-2.7594702,-3.01612,304
810,APBA3,1.8630009,2.283157,3.8654265,14.8901005,474
811,APBB1,-1.1757705,2.1267571,-2.307235,2.3864546,12
812,APBB1IP,10.800495,-2.1594837,12.479695,-2.1359203,208
813,APBB2,-2.9255617,2.873498,1.4866759,-0.049810067,169
814,APBB3,2.3388283,-5.8944216,1.6814523,-6.5460515,199
815,APC,11.569509,4.0359583,11.485495,3.9210153,475
816,APC2,-2.901328,10.829491,-1.8670969,8.966318,95
817,APCDD1,2.8075187,13.150463,2.2084534,15.1725855,333
818,APCDD1L,5.623756,-1.4639751,-0.24619196,-0.43920046,476
819,APCS,11.327123,-2.7990656,12.063623,-2.6068723,255
820,APEH,2.0805616,-4.6708946,-1.2336223,-5.379687,364
821,APELA,5.198265,-2.6727,7.676874,-4.1125135,477
822,APEX1,15.49444,1.8606399,16.097637,1.9099749,59
823,APEX2,-0.3989127,1.287423,0.9582718,3.9886491,478
824,APH1A,8.10452,12.555524,9.359604,11.32351,479
825,APH1B,-2.7054694,13.440782,-2.9866693,13.182422,480
826,API5,9.320545,1.8273677,13.438105,5.042156,481
827,APIP,15.397864,1.7291615,16.15982,1.5789763,59
828,APLF,-5.8068366,7.973787,-5.411964,7.7472615,220
829,APLN,6.5463123,14.1684,5.2750072,13.698548,65
830,APLNR,5.4834304,-2.2018192,6.7233276,-3.1340299,138
831,APLP1,3.0140643,-1.7328186,0.19094983,2.4486349,482
832,APLP2,5.4608774,11.707829,-1.645664,11.609599,227
833,APMAP,-4.442234,1.1212952,-4.1913404,1.3609252,483
834,APOA1,-2.4452426,9.320338,-0.5921889,4.1758366,484
